LV_ID,STAGE_NAME,STAGE_NO,IS_DUMMY,MULTIPLICITY,STAGE_IMPULSE,STAGE_APOGEE,STAGE_PERIGEE
1122,Saturn S-IC,1,0,1,,206,-6055
1122,Saturn S-II,3,0,1,,427,427
1123,S-II Interstage,2,0,1,,120,-5800
1123,Saturn S-IC,1,0,1,,114,-5998
1123,Saturn S-II,3,0,1,,189,-2112
1123,Saturn S-IVB,4,0,1,,188,188
1124,Aerojet Jr,1,0,1,,30,-6370
1124,Altair,3,0,1,,700,-6000
1124,Lance,2,0,1,,100,-6200
1124,Recruit,0,0,2,,5,-6378
1125,Algol 2A,1,0,1,,70,-6300
1125,Altair 2,4,0,1,,1000,1000
1125,Antares 2,3,0,1,,1000,-5000
1125,Castor 2A,2,0,1,,280,-6000
1126,Algol 2C,1,0,1,,70,-6300
1126,Altair 2,4,0,1,,1000,1000
1126,Antares 2,3,0,1,,1000,-5000
1126,Castor 2A,2,0,1,,280,-6000
1127,Algol 2A,1,0,1,,70,-6300
1127,Antares 2,3,0,1,,500,-5000
1127,Castor 2A,2,0,1,,280,-6100
1127,FW4S,4,0,1,,500,500
1128,Algol 2B,1,0,1,,70,-6300
1128,Antares 2,3,0,1,,1000,-5000
1128,Castor 2A,2,0,1,,280,-6000
1128,FW4S,4,0,1,,1000,1000
1129,Algol 2C,1,0,1,,70,-6300
1129,Antares 2,3,0,1,,500,-5000
1129,Castor 2A,2,0,1,,280,-6100
1129,FW4S,4,0,1,,500,500
1130,Algol 2C,1,0,1,,70,-6300
1130,Antares 2,3,0,1,,500,-5000
1130,Castor 2A,2,0,1,,280,-6100
1130,Star 20,4,0,1,,500,500
1131,Algol 3A,1,0,1,,83,-6317
1131,Antares 2,3,0,1,,275,-5535
1131,Castor 2A,2,0,1,,280,-5925
1131,FW4S,4,0,1,,1000,275
1132,Algol 3A,1,0,1,,83,-6317
1132,Antares 2,3,0,1,,275,-4435
1132,Castor 2A,2,0,1,,280,-5925
1132,Star 20,4,0,1,,1000,275
1133,Algol 3A,1,0,1,,70,-6300
1133,Antares 2,3,0,1,,340,-5000
1133,BE-3,5,0,1,,800,340
1133,Castor 2A,2,0,1,,280,-6100
1133,FW4S,4,0,1,,800,340
1134,Algol 3A,1,0,1,,70,-6300
1134,Antares 2B,3,0,1,,350,-4330
1134,Castor 2A,2,0,1,,280,-6100
1134,Star 20,4,0,1,,350,350
1135,Algol 3A,1,0,1,,70,-6300
1135,Antares 3,3,0,1,,370,-5000
1135,Castor 2A,2,0,1,,250,-6200
1135,Star 20,4,0,1,,1000,1000
1136,Zefiro,1,0,1,,1,-6378
1137,Algol 1A,1,0,1,,48,-6370
1137,Altair,4,1,1,,48,-6370
1137,Antares,3,0,1,,48,-6370
1137,Castor,2,1,1,,48,-6370
1138,Algol 1B,1,0,1,,77,-6353
1138,Altair,4,0,1,,200,200
1138,Antares,3,0,1,,640,-5050
1138,Castor,2,0,1,,433,-6216
1139,Algol 1B,1,0,1,,77,-6300
1139,Altair,4,0,1,,349,-4198
1139,Antares,3,0,1,,214,-5000
1139,Castor,2,0,1,,213,-6200
1139,Cetus,5,0,1,,1084,-3052
1140,Algol 1C,1,0,1,,75,-6300
1140,Altair,4,0,1,,7233,-4400
1140,Antares 2,3,0,1,,1400,-5800
1140,Castor,2,0,1,,280,-6200
1141,Algol 1D,1,0,1,,75,-6350
1141,Altair,4,0,1,,900,900
1141,Antares 2,3,0,1,,900,-5900
1141,Castor,2,0,1,,400,-6200
1142,Algol 1D,1,0,1,,75,-6300
1142,Altair 2,4,0,1,,730,-5000
1142,Antares 2,3,0,1,,730,-5000
1142,Castor,2,0,1,,280,-6200
1143,Algol 1D,1,0,1,,75,-6300
1143,Antares 2,3,0,1,,700,-5000
1143,Castor,2,0,1,,280,-6200
1143,MG-18,4,0,1,,700,700
1144,Algol 2A,1,0,1,,60,-6330
1144,Altair,4,0,1,,1100,740
1144,Antares 2,3,0,1,,740,-4500
1144,Castor,2,0,1,,220,-6030
1145,Algol 2A,1,0,1,,60,-6330
1145,Altair,4,0,1,,220,-6030
1145,Antares 2,3,0,1,,220,-6030
1145,Castor,2,0,1,,220,-6030
1145,Cetus,5,0,1,,7000,-6000
1146,Algol 2A,1,0,1,,60,-6330
1146,Antares 2,3,0,1,,183,-3620
1146,Castor,2,0,1,,136,-6000
1147,Algol 2A,1,0,1,,75,-6300
1147,Antares 2,3,0,1,,700,-5000
1147,Castor,2,0,1,,280,-6200
1147,MG-18,4,0,1,,700,700
1148,Algol 2A,1,0,1,,77,-6319
1148,Altair 2,4,0,1,,1000,1000
1148,Antares 2,3,0,1,,1000,-4870
1148,Castor,2,0,1,,280,-6006
1149,Algol 2A,1,0,1,,70,-6300
1149,Altair 2,4,0,1,,175,-6000
1149,Antares 2,3,0,1,,175,-6000
1149,Castor,2,0,1,,175,-6000
1149,Cetus,5,0,1,,1709,-414
1150,Algol 2B,1,0,1,,70,-6300
1150,Antares 2,3,0,1,,664,-3866
1150,Castor 2,2,0,1,,170,-6000
1151,Scud,1,0,1,,100,-6200
1152,Scud B,1,0,1,,100,-6200
1153,Scud D,1,0,1,,100,-6200
1154,Aerobee 100,1,0,1,,1,-6370
1155,Seagull,1,0,1,,50,-6370
1156,Sejjil,1,0,1,,50,-6300
1156,Sejjil Stage 2,2,0,1,,200,-6300
1157,Sejjil,1,0,1,,50,-6300
1157,Sejjil Stage 2,2,0,1,,200,-6300
1158,Seliger 1,1,0,1,,50,-6378
1159,Seliger 1,2,0,1,,50,-6378
1159,Seliger 1,1,0,1,,20,-6378
1160,Seliger 1,1,0,1,,20,-6378
1160,Seliger 1,2,0,1,,50,-6378
1160,Seliger 3,3,0,1,,120,-6350
1161,Recruit,0,0,2,,1,-6200
1161,Sergeant,1,0,1,,100,-6200
1162,Sergeant,1,0,1,,100,-6200
1163,Lance,2,0,1,,10,-6378
1163,Lance,3,0,1,,10,-6378
1163,Recruit,4,0,1,,30,-6300
1163,Sergeant,1,0,1,,10,-6378
1163,T-55,5,0,1,,34,-6200
1164,Hydac,2,0,1,,400,-6300
1164,Sergeant,1,0,1,,50,-6370
1165,Super Loki,1,0,1,,120,-6370
1166,Hwasong 5,1,0,1,,200,-6250
1167,Hwasong 6,1,0,1,,200,-6250
1168,Shahab 3,1,0,1,,150,-6300
1169,Shaheen,1,0,1,,100,-6370
1170,Shaheen,1,0,1,,100,-6370
1171,Shaheen 2 St 1,1,0,1,,80,-6370
1171,Shaheen St 2,2,0,1,,300,-6300
1172,Shaheen 2 St 1,1,0,1,,80,-6370
1172,Shaheen 3 St 2,2,0,1,,300,-6300
1173,ATSM-9,2,0,1,,250,-5740
1173,ATSM-9,1,0,1,,100,-6370
1173,AUS-51,3,0,1,,700,250
1174,ATSM-9,2,0,1,,250,-5740
1174,AUS-51,3,0,1,,700,250
1174,Shaviyt 1,1,0,1,,100,-6370
1175,SQ-1S,1,0,1,,100,-6378
1176,Short Al Hussein,1,0,1,,100,-6200
1177,Altair,2,0,1,,400,-6160
1177,Pollux,1,0,1,,70,-6350
1177,Recruit,0,0,2,,1,-6378
1178,Shourya,2,0,1,,200,-6370
1178,Shourya Booster,1,0,1,,10,-6370
1179,R-29RM St1,1,0,1,,70,-6100
1179,R-29RM St2,2,0,1,,500,-5000
1179,R-29RM St3,3,0,1,,1000,-3000
1180,R-29RM St1,1,0,1,,70,-6100
1180,R-29RM St2,2,0,1,,500,-5000
1180,R-29RM St3,3,0,1,,750,300
1181,HV Arcas,2,0,1,,90,-6347
1181,Sidewinder 1A,1,0,1,,3,-6378
1182,Hopi IV,2,0,1,,110,-6350
1182,Sidewinder 1A-15,1,0,1,,3,-6378
1183,F-15D,0,0,1,,10,-6378
1183,Silver Sparrow,1,0,1,,100,-6378
1184,Simorgh Stage 1,1,0,1,,70,-5000
1184,Simorgh Stage 2,2,0,1,,500,500
1185,R-29RM St1,1,0,1,,70,-6100
1185,R-29RM St2,2,0,1,,500,-5000
1185,R-29RM St3,3,0,1,,1000,-3000
1186,Sirocco,1,0,1,,60,-6370
1187,15Zh58A,1,0,1,,70,-6300
1187,15Zh58B,2,0,1,,200,-6000
1188,Chick x3,0,0,1,,2,-6378
1188,Skua,1,0,1,,100,-6370
1189,Chick x4,0,0,1,,2,-6378
1189,Skua 2,1,0,1,,100,-6370
1190,Chick x4,0,0,1,,2,-6378
1190,Skua 3,1,0,1,,100,-6370
1191,Chick x4,0,0,1,,2,-6378
1191,Skua 3,1,0,1,,100,-6370
1192,Skybolt St1,1,0,1,,20,-6378
1192,Skybolt St2,2,0,1,,20,-6370
1193,Raven 1/1A/2A,1,0,1,,180,-6300
1194,Raven 2,1,0,1,,180,-6300
1195,Cuckoo IA,1,0,1,,3,-6378
1195,Raven 2,2,0,1,,180,-6300
1196,Raven 5,1,0,1,,180,-6300
1197,Cuckoo IA,1,0,1,,3,-6378
1197,Raven 5,2,0,1,,180,-6300
1198,Raven 7,1,0,1,,180,-6300
1199,Cuckoo IA,1,0,1,,3,-6378
1199,Raven 7,2,0,1,,180,-6300
1200,Raven 8,1,0,1,,100,-6300
1201,Goldfinch,1,0,1,,5,-6378
1201,Gosling 4T,2,0,1,,240,-6300
1202,Cuckoo 4,3,0,1,,800,-6000
1202,Goldfinch,1,0,1,,5,-6378
1202,Raven 11,2,0,1,,150,-6300
1203,Cuckoo 4,3,0,1,,800,-6000
1203,Goldfinch II,1,0,1,,5,-6378
1203,Raven 11,2,0,1,,150,-6300
1204,Cuckoo IA,1,0,1,,3,-6378
1204,Raven 8,2,0,1,,200,-6300
1205,Cuckoo IA,1,0,1,,3,-6378
1205,Raven 8,2,0,1,,200,-6300
1206,Cuckoo IA,1,0,1,,3,-6378
1206,Raven 6,2,0,1,,200,-6300
1207,Cuckoo IA,1,0,1,,3,-6378
1207,Raven 6,2,0,1,,260,-6300
1208,Goldfinch,1,0,1,,3,-6378
1208,Raven 8,2,0,1,,240,-6300
1209,Goldfinch,1,0,1,,3,-6378
1209,Raven 8,2,0,1,,240,-6300
1210,Goldfinch II,1,0,1,,3,-6378
1210,Raven 6,2,0,1,,240,-6300
1211,Goldfinch II,1,0,1,,3,-6378
1211,Raven 6,2,0,1,,240,-6300
1212,Goldfinch II,1,0,1,,3,-6378
1212,Raven 11,2,0,1,,240,-6300
1213,Goldfinch II,1,0,1,,3,-6378
1213,Raven 11,2,0,1,,240,-6300
1214,Snark Booster,1,0,1,,20,-6378
1215,Sonda 1-1,1,0,1,,5,-6378
1215,Sonda 1-2,2,0,1,,65,-6370
1216,Sonda 2A,1,0,1,,100,-6370
1217,Sonda 2M,2,0,1,,500,-6300
1217,Sonda 3-1,1,0,1,,50,-6370
1218,Sonda 2M,2,0,1,,500,-6300
1218,Sonda 3-1,1,0,1,,50,-6370
1219,Sonda 2A,2,0,1,,500,-6300
1219,Sonda 3-1,1,0,1,,50,-6370
1220,S-43,1,0,1,,130,-6370
1220,Sonda 3-1,2,0,1,,800,-6300
1221,NSPO Booster,1,0,1,,10,-6370
1221,NSPO Stage 2,2,0,1,,200,-6370
1222,11S59,1,0,4,,75,-5900
1222,11S59A,2,0,1,,200,-1000
1223,11S510,3,0,1,,200,200
1223,11S59,1,0,4,,75,-5900
1223,11S59A,2,0,1,,170,-4400
1224,11S510,3,0,1,,200,200
1224,11S59,1,0,4,,75,-5900
1224,11S59A,2,0,1,,175,-4400
1225,11S510,3,0,1,,200,200
1225,11S59,1,0,4,,75,-5900
1225,11S59A,2,0,1,,175,-4400
1226,14S53,1,0,4,,75,-5900
1226,14S53A,2,0,1,,120,-5700
1226,14S54/RD-0110,3,0,1,,200,200
1226,Fregat,4,0,1,,200,200
1227,14S53,1,0,4,,75,-5900
1227,14S53A,2,0,1,,120,-5700
1227,14S54/RD-0110,3,0,1,,200,200
1228,14S53,1,0,4,,75,-5900
1228,14S53A,2,0,1,,120,-5700
1228,14S54,3,0,1,,200,200
1228,Fregat,4,0,1,,200,200
1229,14S53,1,0,4,,75,-5900
1229,14S53A,2,0,1,,120,-5700
1229,14S54,3,0,1,,200,200
1230,14S54,2,0,1,,300,300
1230,Soyuz-2-1V 132KS,1,0,1,,300,-5500
1230,Volga,3,0,1,,300,300
1231,14S54,2,0,1,,300,300
1231,Soyuz-2-1V 132KS,1,0,1,,300,-5500
1232,11S510,3,0,1,,100,100
1232,11S59,1,0,4,,75,-5900
1232,11S59A,2,0,1,,100,-5700
1232,Fregat,4,0,1,,200,200
1233,11S510,3,0,1,,200,200
1233,11S59,1,0,4,,75,-5900
1233,11S59A,2,0,1,,100,-5700
1234,374BL01A,1,0,4,,75,-5900
1234,374BL01A-A,2,0,1,,120,-5700
1234,374BL02A,3,0,1,,200,200
1234,Fregat,4,0,1,,200,200
1235,374BL01A,1,0,4,,75,-5900
1235,374BL01A-A,2,0,1,,120,-5700
1235,374BL02A,3,0,1,,200,200
1236,374BL01B,1,0,4,,75,-5900
1236,374BL01B-A,2,0,1,,120,-5700
1236,374BL02B,3,0,1,,200,200
1236,Fregat,4,0,1,,200,200
1237,374BL01B,1,0,4,,75,-5900
1237,374BL01B-A,2,0,1,,120,-5700
1237,374BL02B,3,0,1,,200,200
1238,11S510,3,0,1,,200,200
1238,11S59,1,0,4,,75,-5900
1238,11S59A,2,0,1,,175,-4400
1239,11S510 (F),3,0,1,,180,-1200
1239,11S59,1,0,4,,75,-5900
1239,11S59A,2,0,1,,100,-5700
1239,Fregat,4,0,1,,200,200
1240,11S510,3,0,1,,200,900
1240,11S59,1,0,4,,75,-5900
1240,11S59A,2,0,1,,230,-5500
1240,Ikar,4,0,1,,900,900
1241,11S510,3,0,1,,200,200
1241,11S59,1,0,4,,75,-5900
1241,11S59A,2,0,1,,175,-4400
1242,11S510,3,0,1,,200,200
1242,11S59,1,0,4,,75,-5900
1242,11S59A-S,2,0,1,,175,-4400
1243,ET,2,0,1,,280,80
1243,OV,3,0,1,,280,80
1243,SRM,1,0,2,,65,-6250
1244,SpaceLoft XL,1,0,1,,100,-6370
1245,Spaceship One,1,0,1,,110,-6377
1245,White Knight,0,0,1,,12,-6378
1246,Spaceship Two,1,0,1,,110,-6377
1246,White Knight 2,0,0,1,,12,-6378
1247,F3H Cougar,0,0,1,,10,-6378
1247,Sparrow,1,0,1,,20,-6370
1247,Sparrow,2,0,1,,100,-6100
1248,F3H Cougar,0,0,1,,10,-6378
1248,Sparrow,1,0,1,,20,-6370
1248,Sparrow,2,0,1,,100,-6100
1249,22.6KS1245,2,0,1,,30,-6370
1249,F4B Phantom,0,0,1,,10,-6378
1249,Sparrow,1,0,1,,20,-6370
1250,HV Arcas,2,0,1,,100,-6370
1250,Sparrow,1,0,1,,20,-6378
1251,TX-239,3,0,1,,100,-6370
1251,TX-454,2,0,1,,30,-6370
1251,TX-500,1,0,1,,10,-6378
1252,X-265,1,0,1,,1,-6378
1252,X-271,2,0,1,,10,-6378
1253,8K74,1,0,4,,75,-5900
1253,8K74A,2,0,1,,300,-500
1254,8K74,1,0,4,,75,-5900
1254,8K74A,2,0,1,,1000,300
1255,8K71,1,0,4,,75,-5900
1255,8K71A,2,0,1,,1000,300
1256,Squirt St 1,1,0,1,,1,-6378
1256,Squirt St 2,2,0,1,,1,-6378
1257,Stable Super Loki,1,0,1,,120,-6370
1258,Orbus 1,3,0,1,,100,-6300
1258,Orbus 1,4,0,1,,100,-6250
1258,Sergeant,2,0,1,,30,-6378
1258,Talos,1,0,1,,10,-6378
1259,15Zh58A,1,0,1,,50,-6300
1259,15Zh58B,2,0,1,,100,-5200
1259,15Zh58B,3,0,1,,150,-4500
1259,15Zh58V,4,0,1,,600,-2500
1259,DS,6,0,1,,600,600
1259,Start,5,0,1,,600,600
1260,15Zh58A,1,0,1,,55,-6320
1260,15Zh58B,2,0,1,,150,-5800
1260,15Zh58V,3,0,1,,600,-4500
1260,DS,5,0,1,,600,600
1260,Start,4,0,1,,600,600
1261,15Zh58A,1,0,1,,55,-6300
1261,15Zh58B,2,0,1,,150,-5800
1261,15Zh58V,3,0,1,,500,-4500
1261,DS,5,0,1,,500,500
1261,Start,4,0,1,,500,500
1262,M57A1,2,0,1,,200,-6350
1262,Sergeant,1,0,1,,50,-6370
1263,SR19AJ1,1,0,1,,100,-6350
1264,Stratos II+,1,0,1,,50,-6300
1265,Strela APB,3,0,1,,450,400
1265,UR-100NA,1,0,1,,130,-5800
1265,UR-100NB,2,0,1,,450,-800
1266,M-6,1,0,1,,10,-6378
1266,Nike,2,0,1,,40,-6370
1266,Nike,3,0,1,,75,-6300
1266,Recruit,4,0,1,,75,-6300
1267,Baby Sergeant,5,0,1,,1000,-6000
1267,M-6,1,0,1,,10,-6378
1267,Nike,3,0,1,,75,-6300
1267,Nike,2,0,1,,40,-6370
1267,Yardbird,4,0,1,,500,-6200
1268,Castor,1,0,1,,220,-6100
1268,Recruit,0,0,2,,1,-6378
1269,Castor,1,0,1,,250,-6300
1269,Recruit,0,0,2,,2,-6378
1270,Castor 2,1,0,1,,250,-6300
1270,Recruit,0,0,2,,2,-6378
1271,Castor,1,0,1,,250,-6300
1271,Recruit,0,0,2,,2,-6378
1272,Castor,1,0,1,,200,-6300
1272,Recruit,0,0,2,,2,-6378
1272,Star 26,2,0,1,,200,-6000
1273,Castor,1,0,1,,200,-6300
1273,Recruit,0,0,2,,2,-6378
1273,Star 26,2,0,1,,200,-6000
1274,Castor,1,0,1,,200,-6300
1274,Recruit,0,0,2,,2,-6378
1274,Star 26,2,0,1,,200,-6000
1275,Antares 2,2,0,1,,200,-5000
1275,Castor,1,0,1,,200,-6300
1276,Alcor,2,0,1,,200,-6100
1276,Alcyone,3,0,1,,250,-6000
1276,Castor,1,0,1,,200,-6300
1276,Recruit,0,0,2,,2,-6378
1277,Alcor,2,0,1,,170,-6300
1277,Alcyone,3,0,1,,500,-5000
1277,Castor 2,1,0,1,,40,-6378
1277,Recruit,0,0,2,,2,-6378
1278,Alcor IB,2,0,1,1148,170,-6300
1278,Alcyone,3,0,1,269,1000,-4300
1278,Castor,1,0,1,7311,40,-6378
1278,Recruit,0,0,2,582,1,-6378
1279,Antares 2,2,0,1,,200,-6300
1279,Castor,1,0,1,,50,-6378
1279,Recruit,0,0,2,,2,-6378
1279,Star 27,3,0,1,,200,-6000
1280,Castor,1,0,1,,50,-6370
1280,Orbus 1,2,0,1,,100,-6370
1280,Recruit,0,0,2,,2,-6378
1281,Super Arcas,1,0,1,,80,-6378
1282,Sergeant,2,0,1,,300,-6350
1282,Talos,1,0,1,,20,-6378
1283,Castor,2,0,1,,300,-6350
1283,Talos,1,0,1,,20,-6378
1284,Super Loki,1,0,1,,120,-6370
1285,LEO-1,3,0,1,,300,300
1285,LEO-46,1,0,1,,10,-6300
1285,LEO-7,2,0,1,,300,-6300
1286,Antares,2,0,1,,1200,-6100
1286,Castor,1,0,1,,100,-6100
1286,Recruit,0,0,2,,1,-6378
1287,T-7,1,0,1,,100,-6370
1287,T-7 booster,0,0,1,,10,-6378
1288,GF-01A,2,0,1,,300,-6200
1288,T-7,1,0,1,,100,-6300
1288,T-7 booster,0,0,1,,10,-6378
1289,T-7,1,0,1,,100,-6370
1289,T-7 booster,0,0,1,,10,-6378
1290,T-7,1,0,1,,100,-6370
1290,T-7 booster,0,0,1,,10,-6378
1291,T-7,1,0,1,,100,-6370
1291,T-7 booster,0,0,1,,10,-6378
1292,T-7,1,0,1,,100,-6370
1292,T-7 booster,0,0,1,,10,-6378
1293,THAAD,1,0,1,,100,-6050
1294,THAAD Proto,1,0,1,,100,-6050
1295,TR-1,1,0,1,,80,-6370
1296,TR-1A,1,0,1,31616,280,-6370
1297,TT-200,1,0,1,,100,-6370
1298,TT-210,1,0,1,,100,-6370
1299,TT-500,1,0,1,,70,-6370
1299,TT-500-S2,2,0,1,,300,-6300
1300,TT-500,1,0,1,,70,-6370
1300,TT-500-S2,2,0,1,,300,-6300
1301,Tacite,1,0,1,,140,-6370
1302,Talos,1,0,1,,10,-6378
1303,Castor,2,0,1,,330,-6370
1303,Talos,1,0,1,,10,-6378
1304,Hydac,3,0,1,,500,-6000
1304,Sergeant,2,0,1,,50,-6300
1304,Talos,1,0,1,,10,-6378
1305,Talos,1,0,1,,1,-6378
1305,Terrier,2,0,1,,12,-6378
1306,Oriole,3,0,1,,300,-6378
1306,Talos,1,0,1,,1,-6378
1306,Terrier Mk 70,2,0,1,,12,-6378
1307,Peregrine,3,0,1,,300,-6378
1307,Talos,1,0,1,,1,-6378
1307,Terrier Mk 70,2,0,1,,12,-6378
1308,Deacon,2,0,2,,10,-6378
1308,Deacon,1,0,2,,10,-6378
1309,Recruit,3,0,1,,14,-6378
1309,Talos,1,0,1,,1,-6378
1309,Terrier,2,0,1,,5,-6378
1310,Taurion,1,0,1,,2,-6100
1311,Canopus,2,0,1,,150,-6350
1311,SS-50,1,0,1,,10,-6350
1312,Taurus,1,0,1,,10,-6378
1314,Castor 120,1,0,1,,50,-6200
1314,Orion 38,4,0,1,,740,740
1314,Orion 50,3,0,1,,740,-3000
1314,Orion 50,2,0,1,,180,-5000
1315,Castor 120,1,0,1,,50,-6200
1315,Orion 38,4,0,1,,740,740
1315,Orion 50,2,0,1,,180,-5000
1315,Orion 50,3,0,1,,740,-3000
1316,Castor 120,1,0,1,,50,-6200
1316,Orion 38,4,0,1,,740,740
1316,Orion 50SXLG,2,0,1,,180,-5000
1316,Orion 50XL,3,0,1,,714,-2836
1317,Castor 120,1,0,1,,50,-6200
1317,Orion 38,4,0,1,,740,740
1317,Orion 50SXLG,2,0,1,,180,-5000
1317,Orion 50XL,3,0,1,,714,-2836
1318,Nike,2,0,1,,40,-6378
1318,Taurus,1,0,1,,10,-6378
1318,Tomahawk,3,0,1,,500,-6360
1319,Orion,2,0,1,,200,-6360
1319,Taurus,1,0,1,,20,-6378
1320,Taurus,1,0,1,,20,-6378
1320,Tomahawk,2,0,1,,500,-6100
1321,Temp,1,0,1,,150,-6378
1322,RT-21 St1,1,0,1,,70,-6100
1322,RT-21 St2,2,0,1,,300,-5500
1322,RT-21 St3,3,0,1,,1000,-4000
1323,Temp-S,1,0,1,,150,-6378
1324,Deacon,1,0,1,,10,-6378
1324,T-55,2,0,1,,100,-6370
1325,Terrier,1,0,1,,10,-6378
1326,ASAS XL,2,0,1,,30,-6378
1326,Terrier Mk 70,1,0,1,,10,-6378
1327,ASROC,2,0,1,,30,-6378
1327,Cajun,3,0,1,,100,-6370
1327,Terrier,1,0,1,,10,-6378
1328,Asp,2,0,1,,100,-6370
1328,Terrier,1,0,1,,20,-6378
1329,Asp IV,2,0,1,,150,-6370
1329,Terrier,1,0,1,,20,-6378
1330,Hydac,2,0,1,,400,-6300
1330,Terrier,1,0,1,,10,-6370
1331,Imp Malemute,2,0,1,1210,500,-6370
1331,Terrier,1,0,1,1133,10,-6378
1332,Imp Malemute,2,0,1,1210,500,-6370
1332,Terrier Mk 70,1,0,1,1133,10,-6378
1333,Imp Malemute,2,0,1,1210,500,-6370
1333,Terrier,1,0,1,1133,10,-6378
1334,Improved Orion,2,0,1,,200,-6370
1334,Terrier,1,0,1,,10,-6378
1335,ASAS,3,0,1,,30,-6378
1335,Mk 30,2,0,1,,30,-6378
1335,Terrier Mk 70,1,0,1,,10,-6378
1336,Lynx,2,0,1,,300,-6370
1336,Terrier,1,0,1,,20,-6378
1337,Malemute,2,0,1,1210,500,-6370
1337,Terrier,1,0,1,1133,10,-6378
1338,Improved Orion,2,0,1,,200,-6370
1338,Terrier,1,0,1,,10,-6378
1339,Improved Orion,2,0,1,,200,-6370
1339,Terrier Mk 70,1,0,1,,10,-6378
1340,Oriole,2,0,1,,368,-6378
1340,Terrier Mk 70,1,0,1,,10,-6378
1341,Improved Orion,2,0,1,,200,-6370
1341,Terrier Mk 70,1,0,1,,10,-6378
1342,Peregrine,2,0,1,,300,-6378
1342,Terrier Mk 70,1,0,1,,12,-6378
1343,Nike,2,0,1,,2,-6378
1343,Terrier,1,0,1,,1,-6378
1344,Oriole,2,0,1,,368,-6378
1344,Terrier,1,0,1,,10,-6378
1345,Orion,2,0,1,,150,-6370
1345,Terrier,1,0,1,,10,-6378
1346,Recruit,2,0,1,,10,-6378
1346,Terrier,1,0,1,,10,-6378
1347,Sandhawk,2,0,1,,400,-6370
1347,Terrier,1,0,1,,10,-6378
1348,Oriole,3,0,1,,368,-6378
1348,Terrier,1,0,1,,10,-6378
1348,Terrier,2,0,1,,10,-6378
1349,Terrier,1,0,1,,10,-6378
1349,Tomahawk,2,0,1,,400,-6370
1350,Terrier,1,0,1,,20,-6370
1350,Viper IC,2,0,1,,150,-6360
1351,NOTS 551,2,0,1,,400,-6378
1351,Terrier,1,0,1,,5,-6378
1352,AJ10-40,2,0,1,,1000,-5800
1352,Thor DM-18A,1,0,1,,500,-6000
1353,AJ10-41,2,0,1,,2500,-3500
1353,Altair,3,0,1,,300000,-1300
1353,Thor DM-18A,1,0,1,,1000,-5500
1354,AJ10-42,2,0,1,,700,-4300
1354,Altair,3,0,1,,700,700
1354,Thor DM-18A,1,0,1,,200,-6100
1355,AJ10-42,2,0,1,,500,-6000
1355,Thor DM-18A,1,0,1,,500,-6000
1356,AJ10,2,0,1,,250,-1000
1356,Altair,3,0,1,,42000,250
1356,Thor DM-18A,1,0,1,,500,-5500
1357,AJ10,2,0,1,,500,-1000
1357,Altair,3,0,1,,200,200
1357,Thor DM-18A,1,0,1,,500,-5500
1358,AJ10-104D,2,0,1,,900,900
1358,Thor DSV-2A,1,0,1,,200,-5500
1359,AJ10-104,2,0,1,,900,900
1359,Thor DM-21,1,0,1,,200,-5500
1360,Agena A,2,0,1,,400,200
1360,Thor DM-18A,1,0,1,,200,-5450
1361,Agena B,2,0,1,,200,200
1361,Thor DM-21,1,0,1,,150,-5500
1362,Agena D,2,0,1,,200,200
1362,Thor DM-21,1,0,1,,150,-5500
1363,FW4S,2,0,1,,800,800
1363,Thor DM-18A,1,0,1,,800,-5400
1364,Star 37B,2,0,1,,850,850
1364,Thor DM-18A,1,0,1,,850,-5650
1365,Star 26B,3,0,1,,800,800
1365,Star 37B,2,0,1,,800,-3000
1365,Thor DM-18A,1,0,1,,500,-5050
1366,Thor DM-18,1,0,1,,500,-5700
1367,Thor DM-18A,1,0,1,,500,-5700
1368,Thor DM-18C,1,0,1,,500,-5300
1369,Thor DM-21,1,0,1,,1400,-6300
1370,Thor DM-18A,1,0,1,,500,-6200
1371,Thor DM-18A,1,0,1,,50,-5200
1372,AJ10-118,2,0,1,,60,-4000
1372,Thor DM-18A,1,0,1,,50,-5200
1373,Thor DM-18A,1,0,1,,500,-6200
1374,Star 37XE,2,0,1,,820,-4130
1374,Thor DM-18A,1,0,1,,760,-5480
1375,AJ10-118,2,0,1,,300,-2000
1375,Altair,3,0,1,,10000,300
1375,Thor DM-18A,1,0,1,,200,-5030
1376,AJ10-118,2,0,1,,300,-2400
1376,Altair,3,0,1,,300,300
1376,Thor DM-21,1,0,1,,200,-5030
1377,AJ10-118A,2,0,1,,1200,-5000
1377,Altair,3,0,1,,1200,1200
1377,Thor DM-21,1,0,1,,150,-5500
1378,AJ10-118D,2,0,1,,200,-1000
1378,Altair 2,3,0,1,,200,200
1378,Thor DSV-2A,1,0,1,,150,-5500
1379,AJ10-118D,2,0,1,,200,-1000
1379,FW4D,3,0,1,,200,200
1379,Thor DSV-2A,1,0,1,,150,-5500
1380,AJ10-118D,2,0,1,,1400,-1000
1380,Altair 2,3,0,1,,35780,200
1380,Castor,0,0,3,,30,-6340
1380,Thor DSV-2C,1,0,1,,150,-5500
1381,Altair 2,3,0,1,,35780,200
1381,Castor,0,0,3,,30,-6340
1381,DSV-3E-3,2,0,1,,200,200
1381,Thor DSV-2C,1,0,1,,200,-5350
1382,Castor,0,0,3,,30,-6340
